dates,AUSTRALIA,CANADA,DENMARK,JAPAN,NewZealand,SWEDEN,SWISS,UK,USA
12/26/2005,0.002273,-0.016706,-0.000247,-0.029888,-0.009858,0.019444,0.005324,0.000612,-0.030972
12/27/2005,0.008226,-0.010415,-0.000275,-0.025806,-0.012728,0.021627,0.003469,0.001458,-0.030344
12/28/2005,0.011186,-0.005094,-0.000225,-0.016939,-0.012301,0.016229,0.004111,0.009869,-0.016642
12/29/2005,0.003854,-0.008975,-0.000381,-0.019783,-0.018118,0.017575,0.003,0.004285,-0.022709
12/30/2005,-0.002304,-0.010417,-0.000499,-0.02151,-0.019996,0.014307,0.000818,0.005448,-0.026805
1/02/2006,0.006458,-0.001189,-0.000746,-0.025528,-0.012049,0.014302,-0.000856,0.012337,-0.023752
1/03/2006,0.016547,0.00151,-0.000465,-0.026464,0.006288,0.007282,-0.003828,0.015566,-0.007382
1/04/2006,0.013634,0.010915,-0.000545,-0.018669,0.010918,0.006413,-0.005488,0.00946,0.009017
1/05/2006,0.011628,0.021712,-0.000737,-0.02231,0.015057,0.00425,-0.007157,0.012087,0.009372
1/06/2006,0.010278,0.028992,-0.00109,-0.028861,0.01332,0.003119,-0.009498,0.007569,0.013828
1/09/2006,-0.003079,0.025974,-0.001063,-0.028431,-0.005217,0.004768,-0.008679,-0.000481,0.012267
1/10/2006,-0.002026,0.027255,-0.000945,-0.02733,-0.010372,0.009412,-0.009165,-0.002929,0.011629
1/11/2006,-0.003066,0.022374,-0.000824,-0.01591,-0.004033,0.006668,-0.006645,0.008446,0.017328
1/12/2006,-0.004969,0.019354,-0.000661,-0.021926,-0.005913,0.003131,-0.00625,0.00275,0.01239
1/13/2006,-0.002711,0.020986,-0.00074,-0.016575,-0.006842,0.002951,-0.005067,0.00104,0.015461
1/16/2006,0.005651,0.024051,-0.00061,-0.00569,-0.006043,0.00122,-0.00562,0.007316,0.020439
1/17/2006,-0.000794,0.021144,-0.000661,-0.004163,-0.012539,-0.008959,-0.006972,0.003163,0.017028
1/18/2006,0.004097,0.033984,-0.000606,-0.01461,-0.010699,-0.0046,-0.010904,0.004138,0.016769
1/19/2006,0.00739,0.032934,-0.000453,-0.015044,0.003322,-0.002887,-0.00856,0.005606,0.017956
1/20/2006,0.004399,0.016363,-0.000484,-0.014354,0.000956,-0.006923,-0.008722,0.003542,0.016183
1/23/2006,0.013128,0.035858,-0.000185,-0.002674,-0.001263,-0.013158,-0.010609,0.009724,0.035474
1/24/2006,0.016737,0.034352,-0.000075,0.00577,0.003051,-0.014266,-0.009177,0.012176,0.031158
1/25/2006,0.017958,0.030195,0.000361,0.021177,0.00377,-0.015979,-0.011593,0.010162,0.034589
1/26/2006,0.013808,0.028585,0.000453,0.023061,0.002018,-0.01751,-0.009241,0.008939,0.033302
1/27/2006,0.009165,0.018724,0.000428,0.021214,-0.005494,-0.017594,-0.009047,0.007759,0.024034
1/30/2006,0.009271,0.021293,0.000448,0.025262,-0.007772,-0.022511,-0.006929,0.005582,0.014346
1/31/2006,0.002744,0.02422,0.000421,0.019414,-0.010252,-0.024614,-0.007687,-0.002583,0.014909
2/01/2006,-0.005904,0.012188,0.000362,0.01619,-0.020961,-0.023206,-0.007293,-0.007038,0.008992
2/02/2006,-0.005176,0.013642,0.000494,0.020697,-0.024309,-0.018573,-0.006688,-0.007611,0.007994
2/03/2006,-0.004144,0.00942,0.000488,0.019449,-0.028301,-0.019866,-0.006443,-0.004267,0.000774
2/06/2006,-0.005055,-0.001433,0.001077,0.011101,-0.040727,-0.016493,-0.003769,-0.002055,0.006673
2/07/2006,-0.002824,-0.004146,0.001136,0.004582,-0.040658,-0.012299,-0.007111,0.00214,0.004277
2/08/2006,-0.003468,-0.000667,0.000914,-0.000457,-0.046709,-0.012265,-0.010471,-0.001541,0.007513
2/09/2006,-0.003863,-0.007095,0.000737,-0.000426,-0.046427,-0.011852,-0.008958,-0.000189,0.007588
2/10/2006,-0.005123,-0.003134,0.000708,-0.01149,-0.052722,-0.01023,-0.009801,-0.006792,0.004233
2/13/2006,-0.010333,-0.008475,0.000461,-0.010309,-0.059905,-0.003549,-0.007749,-0.008006,-0.009048
2/14/2006,-0.026368,-0.020219,0.000581,-0.022368,-0.075768,-0.003091,-0.009559,-0.007142,-0.021749
2/15/2006,-0.03979,-0.026429,0.000523,-0.013004,-0.084454,-0.002045,-0.010962,-0.015709,-0.021047
2/16/2006,-0.034758,-0.022673,0.000565,-0.011183,-0.072337,0.004243,-0.010415,-0.011926,-0.022248
2/17/2006,-0.032879,-0.026538,0.000576,-0.002953,-0.067328,0.002176,-0.007113,-0.011897,-0.019144
2/20/2006,-0.039884,-0.025805,0.00024,-0.001642,-0.075999,-0.001844,-0.010117,-0.009001,-0.010128
2/21/2006,-0.039129,-0.025505,0.000312,0.001703,-0.063496,0.002685,-0.013592,-0.009995,-0.005439
2/22/2006,-0.043271,-0.02657,0.000212,-0.005902,-0.078684,0.000136,-0.010396,-0.00955,-0.009795
2/23/2006,-0.04476,-0.020161,0.000075,-0.014707,-0.078733,0.003217,-0.011493,-0.012186,-0.00612
2/24/2006,-0.04944,-0.023193,-0.000109,-0.021517,-0.086378,0.003596,-0.00946,-0.012641,-0.010392
2/27/2006,-0.057101,-0.038129,-0.000157,-0.032162,-0.102053,0.001239,-0.006611,-0.01363,-0.010034
2/28/2006,-0.055594,-0.036806,-0.000016,-0.033065,-0.094958,0.002818,-0.009325,-0.019617,-0.016392
3/01/2006,-0.054625,-0.039053,-0.000182,-0.03361,-0.093806,0.000862,-0.012356,-0.023097,-0.012406
3/02/2006,-0.053512,-0.039053,-0.000113,-0.027873,-0.092331,0.003989,-0.011281,-0.015164,-0.008048
3/03/2006,-0.046888,-0.032629,-0.000007,-0.0221,-0.088241,0.002733,-0.012945,-0.015615,-0.005718
3/06/2006,-0.039489,-0.040755,-0.000371,-0.02496,-0.088295,0.009657,-0.012581,-0.020744,-0.019547
3/07/2006,-0.030557,-0.03264,-0.000442,-0.030163,-0.078498,0.014111,-0.011809,-0.017397,-0.026757
3/08/2006,-0.020853,-0.008602,-0.000473,-0.019876,-0.074865,0.012449,-0.011897,-0.011202,-0.014385
3/09/2006,-0.023011,-0.003815,-0.000649,-0.021918,-0.074312,0.007597,-0.008873,-0.012148,-0.014192
3/10/2006,-0.019405,-0.005095,-0.000281,-0.01241,-0.063226,0.003237,-0.006745,-0.008821,-0.017345
3/13/2006,-0.013583,-0.001591,-0.000172,-0.011116,-0.050509,0.00541,-0.004279,-0.000926,-0.013333
3/14/2006,-0.017149,-0.002005,-0.000066,-0.015994,-0.033849,0.004232,-0.005244,-0.000362,-0.003879
3/15/2006,-0.018885,-0.002156,-0.000068,-0.014038,-0.041523,0.005787,-0.004752,0.001159,-0.002601
3/16/2006,-0.003681,0.006489,-0.000102,-0.007896,-0.018813,0.003654,-0.001477,0.005463,0.00727
3/17/2006,0.006809,0.013333,0.000015,-0.015082,-0.01369,0.001879,-0.00035,0.007565,0.008681
3/20/2006,0.021751,0.012259,0.000371,-0.028228,0.007183,0.004183,0.000663,0.007586,-0.011048
3/21/2006,0.014173,0.004695,0.000264,-0.024165,-0.009287,0.007878,-0.001462,0.000837,-0.015708
3/22/2006,0.016126,0.004875,0.000125,-0.023443,-0.004224,0.00428,-0.001042,0.001011,-0.018685
3/23/2006,0.014879,-0.00154,0.000078,-0.024927,-0.008527,0.002339,0.000984,-0.00065,-0.027326
3/24/2006,0.022292,-0.00005,0.000056,-0.02222,0.011185,0.004442,-0.000114,-0.001576,-0.024831
3/27/2006,0.032884,0.004672,0.000302,-0.021567,0.012363,0.003548,-0.004861,-0.009889,-0.03179
3/28/2006,0.030631,0.004625,0.000275,-0.014602,0.009632,0.0061,-0.006535,-0.005378,-0.035216
3/29/2006,0.029194,-0.001163,0.000407,-0.016772,0.010894,0.01313,0.003447,0.000173,-0.046872
3/30/2006,0.026722,-0.00073,0.000409,-0.012861,0.007764,0.010848,0.004858,0.005009,-0.034988
3/31/2006,0.02442,0.001133,0.00046,-0.010127,0.003457,0.013188,0.008162,0.008234,-0.038282
4/03/2006,0.031797,0.017047,0.000753,-0.00511,0.004511,0.010539,0.0119,0.019006,-0.038329
4/04/2006,0.037753,0.018647,0.000899,-0.002294,0.025787,0.006905,0.011633,0.019164,-0.032222
4/05/2006,0.023719,0.011371,0.000861,0.006429,0.01127,0.00461,0.010223,0.024963,-0.035656
4/06/2006,0.014266,0.00068,0.000877,0.00368,0.005305,0.001397,0.009429,0.02014,-0.038907
4/07/2006,0.008605,-0.014704,0.000906,-0.003077,0.004724,0.002721,0.009556,0.01673,-0.048477
4/10/2006,0.008308,-0.014303,0.000594,0.010157,-0.021866,0.003709,0.009187,0.012619,-0.053762
4/11/2006,0.004725,-0.015797,0.000863,0.011163,-0.01964,-0.003038,0.010423,0.019094,-0.053585
4/12/2006,-0.002245,-0.023402,0.001176,0.005098,-0.035099,-0.002926,0.014365,0.016184,-0.059916
4/13/2006,0.003624,-0.021141,0.001236,0.003653,-0.040969,-0.004822,0.012977,0.013886,-0.061731
4/14/2006,0.003624,-0.021141,0.001236,0.003653,-0.040969,-0.004822,0.012977,0.013886,-0.061731
4/17/2006,-0.004567,-0.00801,0.001161,0.026162,-0.04008,-0.00794,0.010172,0.022599,-0.038514
4/18/2006,-0.000754,-0.022252,0.001311,0.01696,-0.045407,-0.005329,0.008285,0.021072,-0.040064
4/19/2006,-0.015543,-0.019008,0.000737,0.017293,-0.051001,-0.005897,0.007494,0.016502,-0.027796
4/20/2006,-0.006169,-0.018211,0.000825,0.013003,-0.038939,-0.006242,0.011916,0.021082,-0.029992
4/21/2006,-0.013657,-0.018638,0.000837,0.010383,-0.049599,-0.002768,0.011547,0.020736,-0.0274
4/24/2006,-0.018191,-0.017837,0.000579,-0.013538,-0.031443,0.003029,0.010184,0.016614,-0.029527
4/25/2006,-0.013409,-0.006269,0.000437,-0.007269,-0.004983,0.00178,0.010157,0.017212,-0.027665
4/26/2006,-0.014724,-0.00519,0.000362,-0.004788,-0.016089,0.001305,0.00965,0.016817,-0.020041
4/27/2006,-0.012656,-0.00146,0.000385,-0.004498,-0.010529,0.001175,0.009885,0.015655,-0.012308
4/28/2006,-0.010226,0.000849,0.000414,0.001978,-0.009669,0.000012,0.001388,0.012261,-0.007623
5/01/2006,-0.024754,-0.004707,0.000048,-0.01213,-0.017815,0.001124,-0.001642,0.005347,-0.015583
5/02/2006,-0.031415,-0.009053,-0.000206,-0.008872,-0.022476,0.007825,-0.00098,0.003215,-0.011598
5/03/2006,-0.045653,-0.014425,-0.000117,-0.008024,-0.03325,0.008698,-0.000545,0.001093,-0.022976
5/04/2006,-0.043088,-0.010077,-0.000125,-0.002673,-0.033032,0.008837,-0.000879,0.002636,-0.016885
5/05/2006,-0.037526,-0.005019,-0.000094,-0.009241,-0.0261,0.008375,-0.001225,0.000947,-0.012874
5/08/2006,-0.039624,-0.002895,-0.00011,-0.026206,-0.012971,0.009997,-0.001537,-0.004686,-0.002327
5/09/2006,-0.027799,-0.009047,-0.000052,-0.020875,0.008705,0.007578,-0.002926,-0.002842,0.011925
5/10/2006,-0.018623,0.008866,0.000239,-0.019018,0.026839,0.010428,0.001715,0.002431,0.013955
5/11/2006,-0.018357,0.009971,0.000299,-0.016181,0.022363,0.013191,0,-0.004133,0.015824
5/12/2006,-0.010769,0.019269,-0.00011,-0.013338,0.027487,0.013886,-0.005188,-0.005158,0.020647
5/15/2006,-0.012777,0.019803,-0.000015,-0.026151,0.025731,0.012076,-0.001678,-0.0006,0.019006
5/16/2006,-0.019223,0.013157,0.000258,-0.027241,0.016058,0.012121,-0.001598,-0.000029,0.019869
5/17/2006,-0.019364,0.000691,-0.000133,-0.036686,0.010447,0.009173,-0.005699,-0.005901,0.013626
5/18/2006,-0.021696,0.014696,-0.000329,-0.027299,0.00973,0.008601,-0.005596,-0.006696,0.015474
5/19/2006,-0.013491,0.010596,0.000046,-0.021934,0.009871,0.00644,-0.003261,-0.004489,0.007237
5/22/2006,-0.004597,0.02765,0.000266,-0.01412,0.020891,0.013884,-0.00938,-0.004589,0.015728
5/23/2006,-0.004684,0.023127,0.000272,-0.020283,0.004466,0.009023,-0.007599,-0.006009,0.023702
5/24/2006,-0.004179,0.020892,0.000217,-0.013704,-0.01381,0.008591,-0.005915,-0.004984,0.021397
5/25/2006,-0.008896,0.006069,0.000263,-0.018621,-0.026824,0.008633,-0.004563,-0.005539,0.02278
5/26/2006,-0.013854,0.004416,0.000339,-0.01732,-0.024307,0.007644,-0.000814,-0.001629,0.018154
5/29/2006,-0.020835,0.000857,-0.000154,-0.016879,-0.042765,0.004569,-0.002734,-0.003631,0.019955
5/30/2006,-0.012689,0.015014,-0.00008,-0.011922,-0.040281,0.002439,-0.005619,-0.010332,0.029586
5/31/2006,-0.007243,-0.004334,-0.00015,-0.017261,-0.032489,0.005721,-0.004954,-0.005672,0.006509
6/01/2006,-0.000889,-0.004744,-0.000031,-0.016587,-0.028632,0.004184,-0.004223,-0.006064,0.004378
6/02/2006,0.001834,0.000014,-0.000048,-0.016391,-0.020226,0.001221,-0.00521,-0.006749,0.0131
6/05/2006,0.004868,0.00817,-0.000177,-0.019232,-0.024953,0.001201,-0.00861,-0.004523,0.019352
6/06/2006,0.011503,0.012924,0.000173,-0.011815,-0.028391,0.003834,-0.007328,-0.006284,0.006892
6/07/2006,0.014213,-0.003122,0.000125,-0.009172,-0.022654,0.005532,-0.004016,-0.004397,-0.001694
6/08/2006,0.000451,-0.004085,0.000078,-0.013953,-0.035002,0.008358,-0.005126,-0.006734,-0.012604
6/09/2006,-0.008818,-0.018987,-0.000278,-0.017827,-0.046411,0.006972,-0.008268,-0.008246,-0.011957
6/12/2006,0.000794,-0.041356,-0.000569,-0.020867,-0.029588,0.005619,-0.010647,-0.012176,-0.006222
6/13/2006,0.011904,-0.027435,-0.000756,-0.013285,-0.012512,0.008144,-0.007255,-0.005503,-0.008306
6/14/2006,0.019563,-0.014155,-0.000461,-0.016639,-0.005003,0.006538,-0.008639,-0.006438,0.000673
6/15/2006,0.021991,-0.009164,-0.000574,-0.015761,-0.000147,0.007826,-0.007323,-0.007813,0.001028
6/16/2006,0.022376,-0.003515,-0.000405,-0.013639,0.005549,0.007694,-0.004561,-0.006657,0.00238
6/19/2006,0.017121,-0.008199,-0.00067,-0.016774,0.012453,0.003594,-0.007253,0.001521,0.001034
6/20/2006,0.015874,-0.020286,-0.000689,-0.023636,0.001407,-0.002194,-0.009521,0.000863,-0.00366
6/21/2006,0.02423,-0.030345,-0.00075,-0.015661,0.010519,-0.004785,-0.006302,0.006428,-0.001475
6/22/2006,0.02054,-0.025223,-0.000598,-0.013967,0.018667,-0.001507,-0.005578,0.009176,-0.006842
6/23/2006,0.017964,-0.02381,-0.000467,-0.014935,0.02168,-0.002466,-0.006238,0.009626,-0.011455
6/26/2006,0.036194,-0.018459,-0.000633,-0.011638,0.033041,-0.005117,-0.008494,0.012122,-0.003056
6/27/2006,0.032514,-0.018348,-0.00057,-0.007397,0.017083,0.002291,-0.005777,0.012657,-0.00874
6/28/2006,0.034941,-0.021083,-0.000485,-0.007325,0.024448,-0.000718,-0.00679,0.009426,-0.016715
6/29/2006,0.032002,-0.03081,-0.00046,-0.007857,0.020135,-0.001611,-0.005856,0.012259,-0.015831
6/30/2006,0.035875,-0.012917,-0.000358,-0.004167,0.01734,-0.004059,-0.005184,0.01184,0.00387
7/03/2006,0.030327,-0.011493,-0.000067,-0.001887,0.024085,0.003984,-0.005341,0.019387,0.001607
7/04/2006,0.021367,-0.015648,-0.000016,-0.005716,0.01751,-0.003808,-0.006518,0.024459,0.002678
7/05/2006,0.022123,-0.025184,-0.000082,-0.002907,0.026103,-0.00342,-0.004511,0.029006,-0.011717
7/06/2006,0.018137,-0.026051,-0.000189,-0.005128,0.025569,-0.003983,-0.004786,0.0301,-0.008966
7/07/2006,0.015053,-0.017437,-0.000296,-0.009607,0.022712,-0.005836,-0.00658,0.027811,-0.003496
7/10/2006,0.014305,-0.004954,-0.000035,-0.023212,0.023139,0.000709,-0.005877,0.026287,-0.009161
7/11/2006,0.021431,0.004931,-0.000114,-0.014287,0.033062,-0.005011,-0.008958,0.025961,0.00029
7/12/2006,0.016903,0.011445,-0.000095,-0.012413,0.031244,-0.003576,-0.007967,0.029771,-0.004019
7/13/2006,0.014072,0.006114,-0.000087,-0.014793,0.025125,-0.002043,-0.012222,0.024566,-0.003555
7/14/2006,0.011786,-0.002233,-0.00015,-0.010424,0.01931,-0.000588,-0.011747,0.024421,-0.008228
7/17/2006,0.003565,-0.009872,-0.000099,-0.017167,0.010002,0.003346,-0.011335,0.018513,-0.024121
7/18/2006,-0.006563,-0.013651,-0.000137,-0.015909,-0.000165,0.00717,-0.010072,0.008603,-0.026998
7/19/2006,-0.004321,-0.011793,-0.000067,-0.010948,0.006624,0.002984,-0.008508,0.00287,-0.018008
7/20/2006,-0.002825,-0.004373,-0.000159,-0.007367,0.013695,0.002269,-0.007112,0.003074,-0.011587
7/21/2006,-0.002054,0.002377,-0.000098,-0.009618,0.012591,0.00251,-0.008329,0.001831,-0.008452
7/24/2006,0.001703,0.019577,0.000094,-0.014335,0.018468,0.00743,-0.004703,0.011347,-0.011191
7/25/2006,0.000597,0.014109,0.00024,-0.01089,0.009006,0.004585,-0.003932,0.011962,-0.011058
7/26/2006,-0.011899,0.018291,0.000117,-0.016445,0.011002,0.000532,-0.004526,0.011972,-0.008264
7/27/2006,-0.009543,0.020484,0.000252,-0.018732,0.027097,-0.002265,-0.006542,0.011884,0.001027
7/28/2006,-0.009908,0.021343,0.000303,-0.023179,0.034694,-0.000947,-0.007224,0.01374,0.003516
7/31/2006,-0.005119,0.013363,0.000411,-0.030555,0.049297,-0.004995,-0.004857,0.016616,-0.003255
8/01/2006,0.000095,0.019554,0.000374,-0.025334,0.057001,-0.006078,-0.003745,0.015351,-0.002386
8/02/2006,0.002296,0.018772,0.000366,-0.025568,0.057609,-0.01563,-0.005612,0.015153,0.002629
8/03/2006,0.006974,0.017974,0.000358,-0.022821,0.057605,-0.014041,-0.003717,0.008394,0.001101
8/04/2006,0.008011,0.027838,0.000411,-0.022312,0.054934,-0.014109,-0.004333,0.004657,0.009019
8/07/2006,0.009872,0.019446,0.000257,-0.011183,0.048823,-0.015917,-0.008469,-0.008402,0.007595
8/08/2006,0.007952,0.017967,0.00009,-0.005985,0.041866,-0.017217,-0.006645,-0.007831,0.010291
8/09/2006,0.004014,0.01742,0.000099,0.000998,0.032716,-0.015587,-0.006016,-0.004885,0.018806
8/10/2006,-0.007016,0.014313,0.000172,-0.005231,0.017484,-0.011743,-0.00359,-0.0045,0.010233
8/11/2006,-0.008311,0.008545,0.000169,-0.000668,0.014254,-0.011728,-0.003533,-0.007729,0.009529
8/14/2006,-0.003964,0.009517,0.000213,-0.007727,0.032545,-0.003005,-0.005598,-0.002502,0.007293
8/15/2006,-0.008418,0.010693,0.00026,-0.011587,0.048653,-0.003599,-0.006641,0.002045,0.004859
8/16/2006,-0.004062,0.012382,0.000172,-0.002137,0.054778,-0.001695,-0.010082,0.005878,0.017738
8/17/2006,0.004578,0.013397,0.000233,-0.003464,0.05362,-0.002527,-0.009276,0.010311,0.018476
8/18/2006,0.007402,0.016653,0.000244,-0.004834,0.058242,-0.000371,-0.008681,0.014213,0.01525
8/21/2006,0.007199,0.0086,0.000327,0.002667,0.049739,-0.00396,-0.007005,0.014323,0.018957
8/22/2006,0.001146,0.002989,0.00026,0.002021,0.046774,-0.005537,-0.008746,0.01317,0.00921
8/23/2006,-0.012697,-0.008402,0.0003,-0.00162,0.03079,-0.010962,-0.002255,0.005409,0.001358
8/24/2006,-0.014078,-0.005319,0.000205,-0.003417,0.03385,-0.009487,-0.001805,0.006606,0.00128
8/25/2006,-0.007827,-0.011162,0.000228,0.001131,0.033836,-0.004585,-0.001038,0.005749,-0.002471
8/28/2006,-0.002867,0.003594,0.000306,0.002435,0.03859,-0.002883,-0.002367,0.00316,0.008283
8/29/2006,-0.009586,0.006722,0.000247,-0.00503,0.032419,-0.003033,-0.005019,-0.003432,0.00706
8/30/2006,-0.008698,0.009374,0.00039,0.00183,0.02316,-0.003715,-0.008719,-0.005753,0.014779
8/31/2006,-0.010178,0.006095,0.000391,0.001521,0.01151,-0.003136,-0.007729,-0.006272,0.012287
9/01/2006,-0.011125,0.002826,0.00041,0.002105,0.012335,0.004712,-0.006829,-0.006673,0.012528
9/04/2006,-0.019903,-0.004426,0.000593,-0.006211,0.031881,-0.0026,-0.005451,0.004416,0.015703
9/05/2006,-0.020005,-0.002695,0.000666,-0.006852,0.040835,0.002247,-0.006613,0.002467,0.011293
9/06/2006,-0.012056,-0.002449,0.000772,-0.006165,0.035552,0.006342,-0.004204,0.011593,0.017898
9/07/2006,-0.007308,-0.002873,0.000823,-0.01215,0.035097,0.007922,-0.004482,0.010668,0.013306
9/08/2006,-0.006054,0.001437,0.000788,-0.014636,0.042683,0.004279,-0.004628,0.010433,0.008339
9/11/2006,0.005936,-0.000603,0.000825,-0.006558,0.047645,0.000672,-0.009816,0.009512,0.013244
9/12/2006,0.009983,-0.003911,0.000857,-0.005136,0.042403,-0.002134,-0.007018,0.003385,0.014107
9/13/2006,0.014852,0.00052,0.000768,-0.006459,0.033446,-0.003466,-0.00531,0.005627,0.016416
9/14/2006,0.017304,0.001855,0.000762,-0.002857,0.015676,-0.004538,-0.003898,0.002536,0.022006
9/15/2006,0.012619,-0.001013,0.000834,-0.009114,0.004393,-0.007505,-0.002224,0.001424,0.014209
9/18/2006,0.017773,-0.002639,0.000865,0.002303,0.016761,-0.008314,-0.003146,0.009814,0.015447
9/19/2006,0.01286,-0.001072,0.000847,-0.003885,0.013061,-0.006737,-0.002652,0.004057,0.010385
9/20/2006,0.014857,0.011295,0.000837,-0.00756,0.021557,0.002355,-0.00167,0.004674,0.009649
9/21/2006,0.013695,0.007283,0.000739,-0.009922,0.021334,0.00356,0.00107,0.002012,0.011039
9/22/2006,0.025894,0.010241,0.000786,-0.007019,0.03274,0.008085,-0.005925,0.005476,0.017414
9/25/2006,0.027165,0.005275,0.000862,-0.012603,0.005714,0.008757,-0.01109,0.001535,0.013744
9/26/2006,0.017807,-0.007488,0.000784,-0.015378,-0.013667,0.006267,-0.011262,-0.002282,0.002231
9/27/2006,0.025082,-0.003872,0.000744,-0.005773,0.008573,0.005231,-0.006965,0.00464,0.000644
9/28/2006,0.0267,-0.008566,0.000776,-0.003126,0.006719,0.002661,-0.005548,0.010779,-0.001007
9/29/2006,0.026947,-0.00623,0.000432,-0.003437,0.01049,0.005703,-0.00265,0.012149,-0.002676
10/02/2006,0.036708,-0.01373,0.000558,0.001506,0.02985,0.014873,-0.004109,0.010959,-0.00036
10/03/2006,0.038259,-0.016136,0.000444,0.001779,0.021944,0.014324,-0.004072,0.008612,-0.00047
10/04/2006,0.035301,-0.001723,0.000361,-0.004164,0.012493,0.016917,-0.005592,0.008878,0.000425
10/05/2006,0.032286,-0.002233,0.000236,-0.006973,0.009009,0.011335,-0.004129,0.012741,0.000504
10/06/2006,0.028379,-0.01044,0.000197,-0.004586,0.009593,0.009968,-0.005604,0.008477,-0.00757
10/09/2006,0.022393,-0.017473,0.000101,-0.004833,0.006527,0.017436,-0.005989,0.009162,-0.010432
10/10/2006,0.011153,-0.019822,-0.000219,-0.011362,-0.012256,0.015808,-0.004378,0.004384,-0.018404
10/11/2006,0.006804,-0.019446,-0.000209,-0.009132,-0.014351,0.017141,-0.000766,0.006314,-0.02281
10/12/2006,-0.001074,-0.020414,-0.000227,-0.010711,-0.014892,0.017906,-0.001439,0.005324,-0.023805
10/13/2006,-0.004662,-0.022204,-0.000172,-0.011082,-0.011473,0.01881,-0.000948,0.002599,-0.027123
10/16/2006,-0.004971,-0.024662,-0.000268,-0.015959,-0.016082,0.019328,-0.005246,-0.007188,-0.021211
10/17/2006,0.001055,-0.021788,-0.000202,-0.01876,-0.014831,0.022581,-0.006757,-0.009099,-0.019356
10/18/2006,-0.003797,-0.030648,-0.000149,-0.015543,-0.021617,0.021265,-0.003918,-0.008871,-0.023122
10/19/2006,-0.00265,-0.026563,-0.000197,-0.015255,-0.018648,0.020011,-0.00541,-0.006876,-0.016459
10/20/2006,-0.001702,-0.034546,-0.000257,-0.010983,-0.019913,0.014966,-0.006362,-0.008916,-0.01596
10/23/2006,-0.004794,-0.041542,0.000134,-0.009999,-0.013791,0.013142,-0.000296,-0.006443,-0.02837
10/24/2006,-0.006145,-0.041996,0.000282,-0.006101,-0.016731,0.01525,0.003208,-0.007407,-0.02998
10/25/2006,-0.01356,-0.046395,0.000149,-0.01419,-0.021378,0.018689,0.00417,-0.009175,-0.037684
10/26/2006,-0.010203,-0.038299,0.000192,-0.012074,-0.005574,0.020641,0.004164,-0.008223,-0.031202
10/27/2006,-0.013331,-0.041369,0.000217,-0.016105,-0.00962,0.019471,0.002641,-0.008922,-0.026987
10/30/2006,-0.011434,-0.045682,0.000119,-0.024963,-0.008826,0.014079,-0.002707,-0.007872,-0.032101
10/31/2006,-0.01537,-0.056,-0.000164,-0.027606,-0.011919,0.015728,-0.001771,-0.005461,-0.036101
11/01/2006,-0.019301,-0.054337,0.000074,-0.03009,-0.022858,0.018146,-0.002715,-0.003825,-0.041477
